0.03049,0.02649,0.03474,0.0308,0.02776,0.03394,0.02896,0.02677,0.03118,,,,,,,,,,
0.03039,0.02637,0.03465,0.03064,0.02761,0.03373,0.0288,0.0266,0.03102,,,,,,,,,,
0.03029,0.02626,0.03457,0.03049,0.02746,0.03352,0.02863,0.02644,0.03086,,,,,,,,,,
0.03019,0.02614,0.03447,0.03033,0.02732,0.03333,0.02847,0.02628,0.0307,,,,,,,,,,
0.03008,0.02602,0.03438,0.03017,0.02717,0.03314,0.02831,0.02612,0.03054,,,,,,,,,,
0.02998,0.02591,0.03429,0.03002,0.02702,0.03295,0.02815,0.02596,0.03039,,,,,,,,,,
0.02988,0.0258,0.0342,0.02986,0.02687,0.03276,0.02799,0.0258,0.03024,,,,,,,,,,
0.02977,0.02568,0.03412,0.0297,0.02673,0.03258,0.02783,0.02564,0.03008,,,,,,,,,,
0.02967,0.02557,0.03403,0.02955,0.02659,0.03239,0.02767,0.02548,0.02992,,,,,,,,,,
0.02956,0.02545,0.03394,0.02939,0.02644,0.03222,0.02751,0.02533,0.02977,,,,,,,,,,
0.02946,0.02533,0.03384,0.02923,0.0263,0.03204,0.02735,0.02517,0.02961,,,,,,,,,,
0.02935,0.02521,0.03374,0.02907,0.02615,0.03187,0.02719,0.02501,0.02946,,,,,,,,,,
0.02924,0.02509,0.03364,0.02891,0.02601,0.0317,0.02704,0.02486,0.02931,,,,,,,,,,
0.02913,0.02497,0.03355,0.02875,0.02586,0.03153,0.02688,0.02471,0.02915,,,,,,,,,,
0.02903,0.02485,0.03346,0.02859,0.02571,0.03135,0.02672,0.02455,0.029,,,,,,,,,,
0.02892,0.02472,0.03337,0.02843,0.02557,0.03119,0.02657,0.0244,0.02885,,,,,,,,,,
0.02881,0.02459,0.03327,0.02827,0.02542,0.03103,0.02641,0.02425,0.0287,,,,,,,,,,
0.0287,0.02447,0.03317,0.02811,0.02526,0.03087,0.02626,0.0241,0.02855,,,,,,,,,,
0.02859,0.02434,0.03307,0.02795,0.0251,0.03071,0.02611,0.02395,0.02841,,,,,,,,,,
0.02848,0.02421,0.03297,0.02778,0.02495,0.03055,0.02595,0.0238,0.02826,,,,,,,,,,
0.02836,0.02409,0.03288,0.02762,0.02478,0.0304,0.0258,0.02365,0.02811,,,,,,,,,,
0.02825,0.02396,0.03278,0.02745,0.02459,0.03025,0.02565,0.0235,0.02797,,,,,,,,,,
0.02814,0.02383,0.03268,0.02729,0.0244,0.0301,0.0255,0.02335,0.02783,,,,,,,,,,
0.02803,0.0237,0.03258,0.02712,0.02421,0.02995,0.02535,0.02321,0.02768,,,,,,,,,,
0.02791,0.02357,0.03247,0.02696,0.02402,0.0298,0.0252,0.02306,0.02754,,,,,,,,,,
0.0278,0.02344,0.03237,0.02679,0.0238,0.02965,0.02505,0.02291,0.02739,,,,,,,,,,
0.02768,0.02331,0.03227,0.02662,0.02356,0.02952,0.0249,0.02277,0.02726,,,,,,,,,,
0.02757,0.02317,0.03216,0.02645,0.0233,0.02938,0.02476,0.02263,0.02711,,,,,,,,,,
0.02745,0.02303,0.03207,0.02628,0.02306,0.02925,0.02461,0.02248,0.02698,,,,,,,,,,
0.02733,0.0229,0.03196,0.02611,0.02279,0.0291,0.02447,0.02234,0.02684,,,,,,,,,,
0.02722,0.02276,0.03186,0.02594,0.0225,0.02896,0.02432,0.0222,0.02669,,,,,,,,,,
0.0271,0.02263,0.03176,0.02576,0.02221,0.02883,0.02418,0.02205,0.02656,,,,,,,,,,
0.02698,0.02249,0.03166,0.02559,0.0219,0.02868,0.02403,0.02191,0.02643,,,,,,,,,,
0.02686,0.02235,0.03156,0.02541,0.02159,0.02853,0.02389,0.02177,0.02629,,,,,,,,,,
0.02674,0.02221,0.03145,0.02524,0.0213,0.0284,0.02375,0.02163,0.02617,,,,,,,,,,
0.02662,0.02208,0.03134,0.02506,0.02099,0.02825,0.02361,0.0215,0.02603,,,,,,,,,,
0.0265,0.02193,0.03124,0.02488,0.0207,0.02812,0.02347,0.02136,0.0259,,,,,,,,,,
0.02638,0.02179,0.03112,0.0247,0.02039,0.02797,0.02333,0.02122,0.02577,,,,,,,,,,
0.02626,0.02164,0.03102,0.02452,0.02008,0.02783,0.0232,0.02108,0.02563,,,,,,,,,,
0.02614,0.0215,0.03092,0.02434,0.01979,0.02769,0.02306,0.02095,0.02551,,,,,,,,,,
0.02601,0.02135,0.03081,0.02415,0.0195,0.02756,0.02293,0.02081,0.02537,,,,,,,,,,
0.02589,0.0212,0.03071,0.02397,0.01923,0.02743,0.02279,0.02068,0.02524,,,,,,,,,,
0.02577,0.02105,0.0306,0.02379,0.01895,0.02727,0.02266,0.02054,0.02511,,,,,,,,,,
0.02564,0.0209,0.03049,0.0236,0.01867,0.02713,0.02252,0.02041,0.02498,,,,,,,,,,
0.02552,0.02075,0.03038,0.02341,0.01839,0.02699,0.02239,0.02028,0.02485,,,,,,,,,,
0.0254,0.02061,0.03027,0.02322,0.01813,0.02685,0.02226,0.02015,0.02473,,,,,,,,,,
0.02527,0.02046,0.03016,0.02304,0.01788,0.0267,0.02213,0.02002,0.0246,,,,,,,,,,
0.02514,0.02031,0.03005,0.02285,0.01763,0.02656,0.022,0.01989,0.02448,,,,,,,,,,
0.02502,0.02016,0.02994,0.02266,0.01737,0.02642,0.02187,0.01976,0.02436,,,,,,,,,,
,,,,,,,,,0.01195,0.00191,,,,,,,,
,,,,,,,,,0.0334,0.00394,,,,,,,,
,,,,,,,,,0.0246,0.0066,,,,,,,,
,,,,,,,,,,,,,0.02251,0.00278,,,,
,,,,,,,,,,,,,0.0322,0.0012,,,,
,,,,,,,,,,,,,0.012,0.00348,,,,
,,,,,,,,,,,,,0.0393,0.0012,,,,
,,,,,,,,,,,0.03237,0.00106,,,,,,
,,,,,,,,,,,0.03094,0.00127,,,,,,
,,,,,,,,,,,0.02932,0.00113,,,,,,
,,,,,,,,,,,0.02809,8.53E-04,,,,,,
,,,,,,,,,,,0.02772,8.21E-04,,,,,,
,,,,,,,,,,,0.03435,0.00102,,,,,,
,,,,,,,,,,,0.02737,8.30E-04,,,,,,
,,,,,,,,,,,0.03557,0.00118,,,,,,
,,,,,,,,,,,0.0308,0.00143,,,,,,
,,,,,,,,,,,0.03648,0.00107,,,,,,
,,,,,,,,,,,0.03683,0.00101,,,,,,
,,,,,,,,,,,0.03712,0.00136,,,,,,
,,,,,,,,,,,0.03649,9.56E-04,,,,,,
,,,,,,,,,,,0.03142,0.00126,,,,,,
,,,,,,,,,,,0.03457,9.13E-04,,,,,,
,,,,,,,,,,,0.03395,8.44E-04,,,,,,
,,,,,,,,,,,0.03368,8.69E-04,,,,,,
,,,,,,,,,,,0.03173,0.00148,,,,,,
,,,,,,,,,,,,,,,0.02571,0.0013,,
,,,,,,,,,,,,,,,0.03302,0.0068,,
,,,,,,,,,,,,,,,0.0245,0.00554,,
,,,,,,,,,,,,,,,,,0.02981,0.00345
,,,,,,,,,,,,,,,,,0.02963,0.00422
,,,,,,,,,,,,,,,,,0.01932,0.00354
,,,,,,,,,0.03686,0.00369,,,,,,,,
,,,,,,,,,0.03721,0.00377,,,,,,,,
,,,,,,,,,0.03147,0.00504,,,,,,,,
,,,,,,,,,,,,,0.0388,0.0028,,,,
,,,,,,,,,,,0.03588,0.00149,,,,,,
,,,,,,,,,,,0.03659,0.00187,,,,,,
,,,,,,,,,,,0.0365,0.00133,,,,,,
,,,,,,,,,,,0.03541,0.00182,,,,,,
,,,,,,,,,,,0.03469,0.00156,,,,,,
,,,,,,,,,,,0.02518,0.00279,,,,,,
,,,,,,,,,,,0.03476,0.00183,,,,,,
,,,,,,,,,,,0.02808,0.00285,,,,,,
,,,,,,,,,,,0.01832,0.00241,,,,,,
,,,,,,,,,,,,,,,0.02927,8.20E-04,,
,,,,,,,,,,,,,,,0.03603,0.00288,,
,,,,,,,,,,,,,,,0.03134,0.00501,,
,,,,,,,,,,,,,,,,,0.02509,0.00373
,,,,,,,,,,,,,,,,,0.03287,0.00554
,,,,,,,,,,,,,,,,,0.03423,0.00466
